order_id,product_name,category,month -year,order_date,revenue,region,customer_id,,
1378,Vegetables,Dairy,2023-04,07-04-2023,334.0057531,South,1669,,
1854,Vegetables,Dairy,2023-04,07-04-2023,185.1766901,Central,1313,,
1877,Vegetables,Bakery,2023-04,07-04-2023,380.1871528,Central,1802,,
1974,Milk,Meat,2023-04,07-04-2023,207.4796686,North,1483,,
2206,Vegetables,Bakery,2023-04,07-04-2023,247.9763594,East,1143,,
2541,Milk,Meat,2023-04,07-04-2023,170.5547544,North,1570,,
4658,Bread,Bakery,2023-04,07-04-2023,264.8084226,Central,1758,,
4782,Fruits,Bakery,2023-04,07-04-2023,91.5199656,East,1137,,
70,Milk,Bakery,2023-04,08-04-2023,413.528584,South,1484,,
773,Fruits,Bakery,2023-04,08-04-2023,271.3025856,Central,1806,,
1092,Fruits,Grains,2023-04,08-04-2023,396.3616603,East,1535,,
1328,Milk,Grains,2023-04,08-04-2023,204.6365685,West,1644,,
1427,Vegetables,Produce,2023-04,08-04-2023,172.27031,South,1424,,
1954,Fruits,Produce,2023-04,08-04-2023,25.694949,South,1904,,
2011,Vegetables,Produce,2023-04,08-04-2023,484.5716987,East,1774,,
2417,Bread,Grains,2023-04,08-04-2023,15.79696038,East,1613,,
2781,Chicken,Produce,2023-04,08-04-2023,458.1026252,Central,1734,,
3670,Fruits,Meat,2023-04,08-04-2023,252.0784644,Central,1399,,
4315,Bread,Produce,2023-04,08-04-2023,335.7769774,West,1672,,
4612,Milk,Bakery,2023-04,08-04-2023,493.4433775,South,1638,,
4860,Milk,Dairy,2023-04,08-04-2023,110.9692153,Central,1879,,
254,Milk,Meat,2023-04,09-04-2023,135.7077866,East,1296,,
545,Bread,Grains,2023-04,09-04-2023,174.903232,West,1831,,
1747,Eggs,Produce,2023-04,09-04-2023,432.1713265,West,1125,,
2171,Bread,Dairy,2023-04,09-04-2023,363.5478239,East,1731,,
2619,Eggs,Dairy,2023-04,09-04-2023,140.0785487,Central,1320,,
2910,Vegetables,Meat,2023-04,09-04-2023,118.1570021,North,1495,,
2950,Vegetables,Produce,2023-04,09-04-2023,234.9499049,West,1426,,
3041,Rice,Produce,2023-04,09-04-2023,10.09894647,South,1142,,
3759,Milk,Bakery,2023-04,09-04-2023,18.53280964,South,1089,,
3831,Rice,Grains,2023-04,09-04-2023,246.0296979,South,1454,,
4331,Eggs,Dairy,2023-04,09-04-2023,350.0729829,North,1746,,
4373,Vegetables,Meat,2023-04,09-04-2023,51.9434296,North,1914,,
4475,Eggs,Meat,2023-04,09-04-2023,119.5296784,South,1007,,
905,Fruits,Bakery,2023-04,10-04-2023,422.0368852,North,1339,,
1271,Milk,Dairy,2023-04,10-04-2023,171.8154032,North,1959,,
1663,Vegetables,Grains,2023-04,10-04-2023,434.4183873,Central,1486,,
1674,Chicken,Grains,2023-04,10-04-2023,281.3276849,Central,1571,,
1798,Rice,Bakery,2023-04,10-04-2023,33.4686025,West,1599,,
1947,Vegetables,Meat,2023-04,10-04-2023,461.1033568,West,1788,,
2076,Fruits,Meat,2023-04,10-04-2023,171.7738826,South,1022,,
2313,Rice,Meat,2023-04,10-04-2023,171.3273739,Central,1917,,
2455,Vegetables,Produce,2023-04,10-04-2023,5.2961126,Central,1682,,
3044,Chicken,Grains,2023-04,10-04-2023,155.4122599,West,1758,,
3078,Rice,Dairy,2023-04,10-04-2023,269.203525,West,1686,,
4849,Vegetables,Bakery,2023-04,10-04-2023,145.819859,North,1734,,
669,Eggs,Bakery,2023-04,11-04-2023,59.44143538,North,1967,,
1602,Bread,Bakery,2023-04,11-04-2023,340.4018736,Central,1711,,
1686,Eggs,Grains,2023-04,11-04-2023,228.0745384,North,1819,,
1848,Rice,Bakery,2023-04,11-04-2023,172.0086303,East,1675,,
2659,Vegetables,Grains,2023-04,11-04-2023,265.2138659,Central,1952,,
3423,Fruits,Produce,2023-04,11-04-2023,103.5791129,South,1312,,
3537,Bread,Bakery,2023-04,11-04-2023,251.5792882,East,1885,,
3866,Rice,Grains,2023-04,11-04-2023,57.04226999,North,1364,,
4183,Milk,Meat,2023-04,11-04-2023,405.764668,West,1319,,
4894,Fruits,Bakery,2023-04,11-04-2023,498.0875147,Central,1407,,
280,Bread,Produce,2023-04,12-04-2023,220.8984956,East,1700,,
336,Chicken,Grains,2023-04,12-04-2023,212.9141994,North,1872,,
912,Vegetables,Bakery,2023-04,12-04-2023,272.3394404,Central,1511,,
1223,Rice,Dairy,2023-04,12-04-2023,31.50851092,Central,1595,,
1424,Vegetables,Meat,2023-04,12-04-2023,314.4396397,East,1726,,
1451,Rice,Produce,2023-04,12-04-2023,442.5334486,North,1600,,
1575,Bread,Produce,2023-04,12-04-2023,168.9121938,South,1222,,
1971,Bread,Bakery,2023-04,12-04-2023,242.1546234,South,1113,,
2268,Chicken,Meat,2023-04,12-04-2023,259.9794782,North,1449,,
2402,Eggs,Bakery,2023-04,12-04-2023,371.1458029,Central,1750,,
2408,Rice,Grains,2023-04,12-04-2023,70.34113966,South,1054,,
3018,Fruits,Meat,2023-04,12-04-2023,167.2082035,South,1807,,
3085,Eggs,Produce,2023-04,12-04-2023,401.0331082,South,1630,,
3719,Eggs,Grains,2023-04,12-04-2023,218.8735551,Central,1144,,
3833,Eggs,Dairy,2023-04,12-04-2023,209.0812546,West,1026,,
3982,Vegetables,Bakery,2023-04,12-04-2023,315.0111479,East,1792,,
4219,Chicken,Grains,2023-04,12-04-2023,368.3262464,Central,1266,,
4926,Bread,Dairy,2023-04,12-04-2023,362.1052291,West,1908,,
471,Chicken,Produce,2023-04,13-04-2023,186.672811,East,1864,,
518,Milk,Bakery,2023-04,13-04-2023,416.2300562,Central,1041,,
700,Rice,Grains,2023-04,13-04-2023,172.0278589,Central,1651,,
943,Bread,Meat,2023-04,13-04-2023,237.6467032,North,1484,,
1045,Bread,Meat,2023-04,13-04-2023,154.0264128,South,1022,,
1153,Rice,Meat,2023-04,13-04-2023,417.8784407,South,1788,,
1259,Fruits,Dairy,2023-04,13-04-2023,223.0400285,South,1337,,
1519,Fruits,Meat,2023-04,13-04-2023,431.7160882,West,1834,,
1910,Fruits,Produce,2023-04,13-04-2023,475.4006241,Central,1853,,
1960,Fruits,Produce,2023-04,13-04-2023,364.1476508,Central,1328,,
2316,Chicken,Produce,2023-04,13-04-2023,485.3987397,Central,1384,,
3297,Eggs,Produce,2023-04,13-04-2023,480.7737437,West,1229,,
3471,Bread,Grains,2023-04,13-04-2023,99.00473875,West,1767,,
3550,Eggs,Produce,2023-04,13-04-2023,411.1927361,East,1680,,
3720,Vegetables,Dairy,2023-04,13-04-2023,173.1191617,West,1890,,
3897,Eggs,Produce,2023-04,13-04-2023,266.3493068,South,1020,,
3967,Chicken,Dairy,2023-04,13-04-2023,435.3288199,South,1167,,
4490,Eggs,Produce,2023-04,13-04-2023,444.3929532,Central,1777,,
4714,Rice,Bakery,2023-04,13-04-2023,473.4798116,North,1716,,
315,Fruits,Produce,2023-04,14-04-2023,363.5933912,Central,1834,,
1538,Vegetables,Meat,2023-04,14-04-2023,67.70278922,North,1739,,
1683,Rice,Meat,2023-04,14-04-2023,443.2957836,West,1554,,
2042,Eggs,Meat,2023-04,14-04-2023,484.7315226,Central,1419,,
2097,Vegetables,Produce,2023-04,14-04-2023,358.1953852,North,1932,,
2127,Milk,Dairy,2023-04,14-04-2023,298.4844074,East,1199,,
2140,Rice,Dairy,2023-04,14-04-2023,497.4322196,North,1514,,
2169,Chicken,Bakery,2023-04,14-04-2023,235.1092223,Central,1498,,
2409,Vegetables,Grains,2023-04,14-04-2023,405.5345944,Central,1283,,
2657,Vegetables,Dairy,2023-04,14-04-2023,72.08379917,North,1282,,
3715,Fruits,Dairy,2023-04,14-04-2023,221.0271583,East,1240,,
3909,Rice,Bakery,2023-04,14-04-2023,476.1878425,West,1899,,
4035,Vegetables,Produce,2023-04,14-04-2023,132.7691928,West,1952,,
4247,Eggs,Dairy,2023-04,14-04-2023,35.89422818,Central,1186,,
4256,Chicken,Dairy,2023-04,14-04-2023,153.9032458,West,1572,,
4445,Fruits,Dairy,2023-04,14-04-2023,33.09496126,East,1407,,
4448,Fruits,Dairy,2023-04,14-04-2023,17.70635806,East,1396,,
4567,Chicken,Meat,2023-04,14-04-2023,214.5753969,South,1234,,
4928,Fruits,Produce,2023-04,14-04-2023,316.7370088,East,1231,,
648,Fruits,Grains,2023-04,15-04-2023,324.7642309,Central,1095,,
1543,Chicken,Bakery,2023-04,15-04-2023,77.13727727,North,1565,,
1609,Rice,Meat,2023-04,15-04-2023,47.10488909,Central,1494,,
2693,Fruits,Meat,2023-04,15-04-2023,330.4540409,West,1360,,
3097,Chicken,Meat,2023-04,15-04-2023,447.5125122,West,1050,,
3596,Bread,Grains,2023-04,15-04-2023,181.1728961,West,1163,,
4269,Bread,Produce,2023-04,15-04-2023,444.1299382,West,1053,,
4336,Bread,Dairy,2023-04,15-04-2023,48.70565675,Central,1859,,
846,Eggs,Produce,2023-04,16-04-2023,407.9975303,North,1767,,
1548,Fruits,Meat,2023-04,16-04-2023,284.796034,Central,1866,,
2029,Fruits,Grains,2023-04,16-04-2023,211.0336825,North,1499,,
2073,Fruits,Meat,2023-04,16-04-2023,341.6907869,Central,1374,,
2860,Eggs,Dairy,2023-04,16-04-2023,249.8555926,East,1566,,
3053,Eggs,Bakery,2023-04,16-04-2023,337.3843486,North,1665,,
3188,Chicken,Produce,2023-04,16-04-2023,414.1778321,North,1760,,
3322,Vegetables,Produce,2023-04,16-04-2023,363.1494514,South,1116,,
3424,Milk,Grains,2023-04,16-04-2023,118.6635553,East,1585,,
4352,Rice,Dairy,2023-04,16-04-2023,350.5315645,Central,1564,,
248,Vegetables,Produce,2023-04,17-04-2023,274.5342843,North,1514,,
548,Rice,Dairy,2023-04,17-04-2023,315.3931777,East,1160,,
1111,Fruits,Bakery,2023-04,17-04-2023,391.3648589,East,1097,,
1397,Rice,Produce,2023-04,17-04-2023,261.3164938,South,1679,,
1466,Chicken,Produce,2023-04,17-04-2023,396.1565835,North,1092,,
2004,Bread,Grains,2023-04,17-04-2023,411.1528752,East,1690,,
2165,Rice,Produce,2023-04,17-04-2023,394.3206576,North,1759,,
2679,Vegetables,Meat,2023-04,17-04-2023,304.4147377,Central,1627,,
2990,Chicken,Grains,2023-04,17-04-2023,79.82104586,West,1951,,
3235,Milk,Bakery,2023-04,17-04-2023,76.53595326,South,1870,,
3344,Chicken,Meat,2023-04,17-04-2023,423.2501318,South,1140,,
3658,Vegetables,Meat,2023-04,17-04-2023,16.67251565,East,1337,,
3776,Milk,Grains,2023-04,17-04-2023,459.7285791,North,1161,,
4285,Fruits,Meat,2023-04,17-04-2023,376.5930274,Central,1320,,
4821,Eggs,Produce,2023-04,17-04-2023,385.549198,South,1732,,
64,Rice,Dairy,2023-04,18-04-2023,396.6019496,Central,1640,,
691,Fruits,Produce,2023-04,18-04-2023,493.5712021,Central,1095,,
694,Chicken,Dairy,2023-04,18-04-2023,54.5163755,South,1988,,
1514,Eggs,Dairy,2023-04,18-04-2023,205.0126595,North,1434,,
1621,Eggs,Dairy,2023-04,18-04-2023,462.5568377,North,1544,,
1727,Vegetables,Dairy,2023-04,18-04-2023,319.9692126,West,1491,,
1867,Chicken,Dairy,2023-04,18-04-2023,340.8919085,Central,1297,,
2331,Eggs,Grains,2023-04,18-04-2023,239.1914504,North,1558,,
2371,Fruits,Grains,2023-04,18-04-2023,476.4754555,North,1019,,
2499,Milk,Bakery,2023-04,18-04-2023,277.2925182,West,1697,,
2978,Milk,Dairy,2023-04,18-04-2023,76.20582134,South,1963,,
3405,Fruits,Grains,2023-04,18-04-2023,158.9780655,West,1949,,
3459,Bread,Meat,2023-04,18-04-2023,102.338889,North,1200,,
3956,Chicken,Dairy,2023-04,18-04-2023,495.6158981,Central,1573,,
4273,Rice,Bakery,2023-04,18-04-2023,326.8117604,South,1710,,
4680,Rice,Meat,2023-04,18-04-2023,405.1610953,North,1382,,
4749,Vegetables,Produce,2023-04,18-04-2023,25.36197338,West,1032,,
4806,Chicken,Grains,2023-04,18-04-2023,16.61749229,North,1065,,
278,Milk,Produce,2023-04,19-04-2023,409.5787972,North,1856,,
342,Eggs,Meat,2023-04,19-04-2023,13.06491929,East,1842,,
625,Fruits,Meat,2023-04,19-04-2023,96.51201297,West,1023,,
1726,Eggs,Dairy,2023-04,19-04-2023,146.9875997,Central,1553,,
2091,Eggs,Produce,2023-04,19-04-2023,417.5167597,South,1182,,
3006,Chicken,Meat,2023-04,19-04-2023,52.89709705,Central,1715,,
3247,Chicken,Meat,2023-04,19-04-2023,110.5376502,South,1633,,
4143,Fruits,Bakery,2023-04,19-04-2023,174.9490441,South,1492,,
4719,Chicken,Grains,2023-04,19-04-2023,245.5789206,East,1475,,
4818,Vegetables,Dairy,2023-04,19-04-2023,17.8801142,West,1800,,
470,Chicken,Dairy,2023-04,20-04-2023,408.6993703,South,1979,,
850,Bread,Bakery,2023-04,20-04-2023,253.8850604,West,1011,,
865,Bread,Dairy,2023-04,20-04-2023,103.8189995,West,1372,,
1021,Milk,Grains,2023-04,20-04-2023,159.1474932,North,1220,,
1416,Eggs,Dairy,2023-04,20-04-2023,244.2235487,East,1088,,
1965,Milk,Grains,2023-04,20-04-2023,256.0850351,North,1396,,
2159,Fruits,Produce,2023-04,20-04-2023,277.6967263,North,1135,,
2189,Fruits,Produce,2023-04,20-04-2023,287.8752026,Central,1499,,
2756,Fruits,Produce,2023-04,20-04-2023,369.3883427,North,1680,,
4164,Eggs,Dairy,2023-04,20-04-2023,170.3741344,North,1691,,
4577,Chicken,Dairy,2023-04,20-04-2023,309.7345579,South,1890,,
216,Vegetables,Bakery,2023-04,21-04-2023,453.5450504,North,1014,,
271,Milk,Grains,2023-04,21-04-2023,108.8060269,North,1176,,
445,Vegetables,Produce,2023-04,21-04-2023,378.7852017,Central,1244,,
480,Chicken,Grains,2023-04,21-04-2023,491.9641615,Central,1744,,
733,Eggs,Meat,2023-04,21-04-2023,349.8602226,West,1341,,
962,Rice,Produce,2023-04,21-04-2023,196.2421438,Central,1982,,
988,Vegetables,Produce,2023-04,21-04-2023,9.761208243,West,1746,,
1488,Fruits,Bakery,2023-04,21-04-2023,474.6916438,North,1180,,
1497,Rice,Produce,2023-04,21-04-2023,223.5702899,East,1678,,
1802,Vegetables,Produce,2023-04,21-04-2023,38.86100391,North,1282,,
2453,Fruits,Produce,2023-04,21-04-2023,232.971206,Central,1063,,
2558,Rice,Dairy,2023-04,21-04-2023,210.381664,North,1694,,
2965,Bread,Grains,2023-04,21-04-2023,309.229333,East,1197,,
3803,Bread,Dairy,2023-04,21-04-2023,486.7666171,North,1812,,
4098,Fruits,Dairy,2023-04,21-04-2023,123.6388393,North,1952,,
4228,Fruits,Bakery,2023-04,21-04-2023,328.4681216,South,1006,,
443,Bread,Produce,2023-04,22-04-2023,165.3893339,North,1869,,
542,Fruits,Dairy,2023-04,22-04-2023,373.5781499,East,1685,,
755,Rice,Produce,2023-04,22-04-2023,377.0377174,West,1379,,
879,Chicken,Bakery,2023-04,22-04-2023,58.55469804,Central,2000,,
994,Milk,Grains,2023-04,22-04-2023,324.579541,South,1506,,
1076,Bread,Grains,2023-04,22-04-2023,149.8645029,North,1409,,
1966,Bread,Meat,2023-04,22-04-2023,225.4020976,North,1792,,
2439,Vegetables,Grains,2023-04,22-04-2023,246.4997646,Central,1994,,
2678,Milk,Meat,2023-04,22-04-2023,181.473212,East,1488,,
3043,Milk,Grains,2023-04,22-04-2023,7.32075833,Central,1402,,
3074,Fruits,Meat,2023-04,22-04-2023,484.2381103,West,1868,,
3123,Chicken,Produce,2023-04,22-04-2023,242.3064265,West,1507,,
4263,Rice,Grains,2023-04,22-04-2023,88.21798306,North,1136,,
4312,Bread,Produce,2023-04,22-04-2023,479.2192431,West,1285,,
4529,Chicken,Bakery,2023-04,22-04-2023,228.9986595,East,1883,,
34,Eggs,Bakery,2023-04,23-04-2023,490.5755643,East,1742,,
192,Vegetables,Meat,2023-04,23-04-2023,438.0769456,East,1826,,
338,Vegetables,Produce,2023-04,23-04-2023,150.838855,East,1543,,
398,Bread,Produce,2023-04,23-04-2023,485.0078281,West,1960,,
601,Rice,Bakery,2023-04,23-04-2023,221.1380272,West,1062,,
605,Vegetables,Produce,2023-04,23-04-2023,176.5895311,South,1762,,
1086,Eggs,Produce,2023-04,23-04-2023,160.3739331,Central,1623,,
2240,Fruits,Meat,2023-04,23-04-2023,31.63366774,North,1063,,
2396,Chicken,Dairy,2023-04,23-04-2023,347.2547165,East,1376,,
2497,Eggs,Dairy,2023-04,23-04-2023,448.0171584,East,1189,,
2979,Vegetables,Grains,2023-04,23-04-2023,225.4451674,Central,1994,,
3643,Milk,Produce,2023-04,23-04-2023,30.78337672,East,1531,,
3787,Fruits,Meat,2023-04,23-04-2023,408.0557747,Central,1239,,
3798,Eggs,Bakery,2023-04,23-04-2023,286.9684594,Central,1867,,
4403,Bread,Dairy,2023-04,23-04-2023,476.323579,North,1148,,
4858,Vegetables,Dairy,2023-04,23-04-2023,245.9432865,North,1134,,
966,Milk,Grains,2023-04,24-04-2023,193.3616903,South,1365,,
1556,Milk,Dairy,2023-04,24-04-2023,166.5379097,South,1087,,
1680,Bread,Grains,2023-04,24-04-2023,101.7011782,West,1252,,
2218,Eggs,Bakery,2023-04,24-04-2023,385.7147044,North,1594,,
3594,Rice,Produce,2023-04,24-04-2023,176.8228535,Central,1921,,
3659,Milk,Grains,2023-04,24-04-2023,161.3360873,West,1066,,
4112,Chicken,Bakery,2023-04,24-04-2023,450.9525612,North,1962,,
1178,Fruits,Meat,2023-04,25-04-2023,86.47906124,South,1882,,
1523,Rice,Grains,2023-04,25-04-2023,337.6395582,East,1685,,
1610,Vegetables,Bakery,2023-04,25-04-2023,5.082490476,North,1033,,
2032,Chicken,Grains,2023-04,25-04-2023,253.4056224,East,1001,,
2066,Bread,Grains,2023-04,25-04-2023,40.30217073,North,1610,,
2595,Chicken,Produce,2023-04,25-04-2023,309.2648014,West,1577,,
2698,Vegetables,Bakery,2023-04,25-04-2023,251.6211722,Central,1538,,
3638,Vegetables,Meat,2023-04,25-04-2023,90.65472753,East,1078,,
3999,Chicken,Bakery,2023-04,25-04-2023,141.3995108,Central,1439,,
4732,Bread,Produce,2023-04,25-04-2023,327.0091942,East,1694,,
4977,Rice,Produce,2023-04,25-04-2023,332.3145045,East,1279,,
41,Eggs,Produce,2023-04,26-04-2023,420.0152334,North,1211,,
543,Milk,Produce,2023-04,26-04-2023,279.3972191,East,1093,,
835,Vegetables,Dairy,2023-04,26-04-2023,191.346407,Central,1917,,
1040,Chicken,Meat,2023-04,26-04-2023,95.04065487,South,1937,,
1373,Chicken,Produce,2023-04,26-04-2023,395.4182059,South,1236,,
1999,Rice,Bakery,2023-04,26-04-2023,162.884878,West,1963,,
2330,Fruits,Bakery,2023-04,26-04-2023,14.75878063,East,1014,,
2477,Rice,Meat,2023-04,26-04-2023,485.1514263,East,1543,,
2623,Eggs,Grains,2023-04,26-04-2023,445.8570613,South,1950,,
2836,Fruits,Dairy,2023-04,26-04-2023,158.9973302,South,1627,,
3530,Eggs,Produce,2023-04,26-04-2023,182.0295946,North,1813,,
3567,Bread,Produce,2023-04,26-04-2023,192.0521724,North,1788,,
3971,Chicken,Meat,2023-04,26-04-2023,81.81584875,Central,1687,,
4187,Chicken,Produce,2023-04,26-04-2023,210.3802539,West,1605,,
4692,Eggs,Dairy,2023-04,26-04-2023,170.6364901,South,1220,,
4754,Milk,Meat,2023-04,26-04-2023,28.64484352,Central,1382,,
4916,Eggs,Dairy,2023-04,26-04-2023,79.9953577,North,1271,,
4980,Bread,Dairy,2023-04,26-04-2023,483.1121797,West,1979,,
129,Chicken,Produce,2023-04,27-04-2023,443.1128484,East,1246,,
222,Chicken,Grains,2023-04,27-04-2023,406.5238446,North,1893,,
313,Chicken,Grains,2023-04,27-04-2023,383.2858529,North,1193,,
711,Milk,Bakery,2023-04,27-04-2023,25.99855063,Central,1281,,
778,Eggs,Produce,2023-04,27-04-2023,95.95626367,North,1622,,
1285,Fruits,Produce,2023-04,27-04-2023,332.6557239,Central,1789,,
1350,Bread,Dairy,2023-04,27-04-2023,109.6677453,West,1788,,
1598,Vegetables,Meat,2023-04,27-04-2023,73.85997423,South,1161,,
2359,Milk,Produce,2023-04,27-04-2023,55.44797846,East,1833,,
2466,Eggs,Dairy,2023-04,27-04-2023,22.78401451,Central,1829,,
3765,Bread,Dairy,2023-04,27-04-2023,345.8325916,South,1894,,
3983,Chicken,Bakery,2023-04,27-04-2023,366.3378503,East,1745,,
1288,Rice,Grains,2023-04,28-04-2023,490.4713499,Central,1831,,
1384,Bread,Meat,2023-04,28-04-2023,99.5367116,South,1080,,
1884,Rice,Grains,2023-04,28-04-2023,376.9785391,West,1473,,
1895,Vegetables,Meat,2023-04,28-04-2023,486.5336444,Central,1252,,
3059,Chicken,Dairy,2023-04,28-04-2023,162.2868275,South,1921,,
3189,Milk,Meat,2023-04,28-04-2023,234.5233447,Central,1449,,
4233,Rice,Produce,2023-04,28-04-2023,131.6619148,East,1600,,
4539,Bread,Grains,2023-04,28-04-2023,269.066124,Central,1685,,
4880,Milk,Meat,2023-04,28-04-2023,308.4119532,South,1542,,
93,Eggs,Bakery,2023-04,29-04-2023,110.9573592,West,1236,,
225,Eggs,Produce,2023-04,29-04-2023,348.161385,North,1650,,
529,Vegetables,Produce,2023-04,29-04-2023,20.36302376,Central,1379,,
1628,Fruits,Meat,2023-04,29-04-2023,496.1314653,North,1061,,
1735,Milk,Bakery,2023-04,29-04-2023,410.3005243,South,1177,,
3525,Milk,Produce,2023-04,29-04-2023,78.25236955,South,1445,,
4385,Eggs,Bakery,2023-04,29-04-2023,91.94846505,Central,1838,,
4516,Chicken,Grains,2023-04,29-04-2023,214.6940699,South,1845,,
4729,Vegetables,Meat,2023-04,29-04-2023,300.8762313,South,1400,,
4786,Chicken,Grains,2023-04,29-04-2023,161.6817994,West,1531,,
1297,Bread,Produce,2023-04,30-04-2023,49.15945107,West,1359,,
1588,Bread,Bakery,2023-04,30-04-2023,243.0591509,Central,1024,,
1746,Fruits,Dairy,2023-04,30-04-2023,413.1159027,South,1891,,
1979,Milk,Meat,2023-04,30-04-2023,426.4130276,Central,1340,,
2533,Vegetables,Produce,2023-04,30-04-2023,139.4249174,South,1020,,
2677,Fruits,Produce,2023-04,30-04-2023,66.56350632,West,1477,,
2787,Eggs,Grains,2023-04,30-04-2023,40.96438271,East,1456,,
2970,Bread,Produce,2023-04,30-04-2023,297.1685014,West,1193,,
3080,Vegetables,Grains,2023-04,30-04-2023,408.0942595,East,1039,,
3579,Milk,Grains,2023-04,30-04-2023,322.7814122,West,1412,,
3688,Bread,Dairy,2023-04,30-04-2023,434.0441972,East,1716,,
3783,Rice,Dairy,2023-04,30-04-2023,226.7906345,Central,1631,,
3995,Fruits,Meat,2023-04,30-04-2023,115.1478232,West,1397,,
4192,Eggs,Produce,2023-04,30-04-2023,352.0506508,East,1396,,
4356,Eggs,Meat,2023-04,30-04-2023,163.9305859,West,1949,,
4905,Milk,Meat,2023-04,30-04-2023,411.7548208,East,1406,,
908,Milk,Bakery,2023-05,01-05-2023,67.49274838,East,1257,,
1646,Eggs,Grains,2023-05,01-05-2023,389.6919495,East,1698,,
1943,Chicken,Dairy,2023-05,01-05-2023,101.791072,East,1478,,
2832,Vegetables,Bakery,2023-05,01-05-2023,188.3073424,South,1414,,
3012,Eggs,Bakery,2023-05,01-05-2023,141.3993646,Central,1366,,
3090,Chicken,Produce,2023-05,01-05-2023,193.8577243,East,1491,,
3802,Chicken,Produce,2023-05,01-05-2023,424.2059041,South,1321,,
317,Vegetables,Dairy,2023-05,02-05-2023,222.2252837,North,1655,,
326,Rice,Dairy,2023-05,02-05-2023,112.349599,West,1562,,
368,Eggs,Grains,2023-05,02-05-2023,85.45730175,South,1902,,
854,Eggs,Grains,2023-05,02-05-2023,120.0372168,Central,1036,,
1110,Milk,Grains,2023-05,02-05-2023,86.91298935,East,1017,,
1221,Rice,Dairy,2023-05,02-05-2023,349.2060229,South,1333,,
2021,Vegetables,Meat,2023-05,02-05-2023,181.4533299,West,1513,,
2553,Milk,Bakery,2023-05,02-05-2023,116.0640146,Central,1168,,
2729,Rice,Meat,2023-05,02-05-2023,352.1913174,Central,1190,,
2827,Bread,Grains,2023-05,02-05-2023,83.25447723,Central,1588,,
3047,Rice,Meat,2023-05,02-05-2023,262.4836667,East,1661,,
3298,Bread,Produce,2023-05,02-05-2023,93.76857432,South,1779,,
3334,Bread,Meat,2023-05,02-05-2023,276.3967811,Central,1625,,
3482,Vegetables,Meat,2023-05,02-05-2023,300.7704734,North,1694,,
3730,Eggs,Dairy,2023-05,02-05-2023,180.0207158,West,1358,,
